Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Icetime_seconds,Hits,Shots_blocked,Penalties_against,Rating,T1_Profile,T1_Year,T1_Goals,T1_Assists,T1_Plus,T1_Minus,T1_Penalties,T1_Shots,T1_Icetime_seconds,T1_Hits,T1_Shots_blocked,T1_Penalties_against,T1_Rating,predict
https://en.khl.ru/players/14275/,2014/2015,2,7,25,25,32,74,52235,118.0,30.0,2.0,79.26,https://en.khl.ru/players/14275/,2015/2016,3.0,4.0,27.0,34.0,49.0,44.0,55563.0,112.0,33.0,4.0,41.94,95.3197550800994
https://en.khl.ru/players/14275/,2015/2016,3,4,27,34,49,44,55563,112.0,33.0,4.0,41.94,https://en.khl.ru/players/14275/,2016/2017,0.0,3.0,19.0,27.0,37.0,31.0,49681.0,108.0,69.0,2.0,34.39,77.45685261708691
https://en.khl.ru/players/14275/,2016/2017,0,3,19,27,37,31,49681,108.0,69.0,2.0,34.39,https://en.khl.ru/players/14275/,2017/2018,4.0,4.0,23.0,20.0,16.0,35.0,35691.0,67.0,45.0,0.0,64.48,89.76581547572158
https://en.khl.ru/players/14275/,2017/2018,4,4,23,20,16,35,35691,67.0,45.0,0.0,64.48,https://en.khl.ru/players/14275/,2018/2019,0.0,2.0,11.0,19.0,10.0,11.0,28957.0,53.0,38.0,0.0,13.679999999999998,86.72852772627135
https://en.khl.ru/players/14291/,2014/2015,4,10,28,32,24,84,52902,33.0,25.0,8.0,81.15,https://en.khl.ru/players/14291/,2015/2016,11.0,24.0,49.0,40.0,22.0,137.0,71758.0,48.0,55.0,5.0,205.68,139.4724331675167
https://en.khl.ru/players/14291/,2015/2016,11,24,49,40,22,137,71758,48.0,55.0,5.0,205.68,https://en.khl.ru/players/14291/,2016/2017,10.0,10.0,33.0,41.0,16.0,118.0,69781.0,30.0,53.0,2.0,97.45,132.14518947800727
https://en.khl.ru/players/14291/,2016/2017,10,10,33,41,16,118,69781,30.0,53.0,2.0,97.45,https://en.khl.ru/players/14291/,2017/2018,4.0,7.0,27.0,35.0,34.0,94.0,54638.0,48.0,45.0,4.0,58.9,98.82852686336167
https://en.khl.ru/players/14291/,2017/2018,4,7,27,35,34,94,54638,48.0,45.0,4.0,58.9,https://en.khl.ru/players/14291/,2018/2019,8.0,9.0,38.0,36.0,18.0,108.0,63527.0,59.0,45.0,2.0,111.7,108.82845518651612
https://en.khl.ru/players/14291/,2018/2019,8,9,38,36,18,108,63527,59.0,45.0,2.0,111.7,https://en.khl.ru/players/14291/,2019/2020,2.0,7.0,26.0,31.0,18.0,70.0,55772.0,37.0,48.0,4.0,60.62,103.11398916800023
https://en.khl.ru/players/14291/,2019/2020,2,7,26,31,18,70,55772,37.0,48.0,4.0,60.62,https://en.khl.ru/players/14291/,2020/2021,0.0,1.0,8.0,22.0,10.0,24.0,26055.0,13.0,22.0,4.0,-8.239999999999998,78.15095043127103
https://en.khl.ru/players/14300/,2016/2017,1,3,28,26,42,49,52572,52.0,47.0,7.0,47.24,https://en.khl.ru/players/14300/,2017/2018,0.0,1.0,16.0,30.0,63.0,15.0,39166.0,57.0,46.0,6.0,-17.69,69.0268952693841
https://en.khl.ru/players/14300/,2017/2018,0,1,16,30,63,15,39166,57.0,46.0,6.0,-17.69,https://en.khl.ru/players/14300/,2018/2019,0.0,2.0,18.0,17.0,46.0,22.0,46824.0,82.0,32.0,8.0,36.22,75.73373313464162
https://en.khl.ru/players/14300/,2018/2019,0,2,18,17,46,22,46824,82.0,32.0,8.0,36.22,https://en.khl.ru/players/14300/,2019/2020,0.0,0.0,11.0,10.0,20.0,18.0,27166.0,51.0,35.0,5.0,27.729999999999997,82.23562579784857
https://en.khl.ru/players/14307/,2014/2015,4,10,45,36,18,52,65064,87.0,68.0,5.0,125.99,https://en.khl.ru/players/14307/,2015/2016,1.0,2.0,23.0,24.0,22.0,20.0,43343.0,53.0,59.0,2.0,35.66,96.2243845028278
https://en.khl.ru/players/14307/,2015/2016,1,2,23,24,22,20,43343,53.0,59.0,2.0,35.66,https://en.khl.ru/players/14307/,2016/2017,1.0,9.0,37.0,23.0,22.0,44.0,68663.0,46.0,58.0,1.0,97.35,99.88748808895645
https://en.khl.ru/players/14307/,2016/2017,1,9,37,23,22,44,68663,46.0,58.0,1.0,97.35,https://en.khl.ru/players/14307/,2017/2018,1.0,3.0,33.0,33.0,22.0,77.0,69575.0,50.0,100.0,4.0,67.67999999999999,91.7507337461858
https://en.khl.ru/players/14307/,2017/2018,1,3,33,33,22,77,69575,50.0,100.0,4.0,67.67999999999999,https://en.khl.ru/players/14307/,2018/2019,2.0,8.0,36.0,33.0,28.0,50.0,61462.0,46.0,69.0,1.0,73.94999999999999,92.14014428413537
https://en.khl.ru/players/14307/,2018/2019,2,8,36,33,28,50,61462,46.0,69.0,1.0,73.94999999999999,https://en.khl.ru/players/14307/,2019/2020,1.0,1.0,23.0,16.0,22.0,36.0,51105.0,55.0,80.0,1.0,55.36,87.88063230480768
https://en.khl.ru/players/14307/,2019/2020,1,1,23,16,22,36,51105,55.0,80.0,1.0,55.36,https://en.khl.ru/players/14307/,2020/2021,1.0,5.0,27.0,26.0,18.0,38.0,51802.0,52.0,83.0,0.0,60.379999999999995,86.94398094875909
https://en.khl.ru/players/14307/,2020/2021,1,5,27,26,18,38,51802,52.0,83.0,0.0,60.379999999999995,https://en.khl.ru/players/14307/,2021/2022,0.0,4.0,18.0,10.0,12.0,14.0,27979.0,19.0,36.0,0.0,44.489999999999995,91.37239164351556
https://en.khl.ru/players/14329/,2014/2015,0,5,19,8,22,40,35796,36.0,20.0,4.0,63.26,https://en.khl.ru/players/14329/,2015/2016,2.0,3.0,28.0,21.0,22.0,35.0,57771.0,37.0,32.0,7.0,60.79,101.98520082079969
https://en.khl.ru/players/14329/,2015/2016,2,3,28,21,22,35,57771,37.0,32.0,7.0,60.79,https://en.khl.ru/players/14329/,2016/2017,2.0,6.0,39.0,17.0,61.0,47.0,69039.0,73.0,59.0,9.0,105.72,104.52153440670934
https://en.khl.ru/players/14329/,2016/2017,2,6,39,17,61,47,69039,73.0,59.0,9.0,105.72,https://en.khl.ru/players/14329/,2017/2018,0.0,9.0,26.0,20.0,18.0,40.0,50273.0,48.0,40.0,2.0,76.71000000000001,106.27593653397872
https://en.khl.ru/players/14329/,2017/2018,0,9,26,20,18,40,50273,48.0,40.0,2.0,76.71000000000001,https://en.khl.ru/players/14329/,2018/2019,0.0,2.0,12.0,14.0,22.0,30.0,34369.0,29.0,34.0,0.0,15.530000000000001,87.67307501114757
https://en.khl.ru/players/14364/,2014/2015,1,7,15,25,14,40,39709,98.0,35.0,4.0,56.92,https://en.khl.ru/players/14364/,2015/2016,1.0,3.0,18.0,14.0,6.0,79.0,48815.0,43.0,38.0,3.0,65.69,99.12328032783105
https://en.khl.ru/players/14364/,2015/2016,1,3,18,14,6,79,48815,43.0,38.0,3.0,65.69,https://en.khl.ru/players/14364/,2016/2017,8.0,7.0,31.0,30.0,31.0,99.0,72001.0,70.0,56.0,10.0,112.05,110.03710083394982
https://en.khl.ru/players/14399/,2015/2016,1,1,4,18,47,12,21356,47.0,29.0,4.0,-17.830000000000005,https://en.khl.ru/players/14399/,2016/2017,2.0,7.0,25.0,29.0,38.0,46.0,59496.0,134.0,115.0,4.0,90.14,80.44587176088267
https://en.khl.ru/players/14399/,2016/2017,2,7,25,29,38,46,59496,134.0,115.0,4.0,90.14,https://en.khl.ru/players/14399/,2017/2018,0.0,3.0,15.0,12.0,18.0,19.0,38411.0,100.0,78.0,3.0,66.63,94.29506008011424
https://en.khl.ru/players/14443/,2014/2015,3,10,39,34,34,117,63973,67.0,52.0,10.0,119.13999999999999,https://en.khl.ru/players/14443/,2015/2016,9.0,8.0,31.0,32.0,38.0,121.0,55000.0,115.0,41.0,7.0,119.71,122.66824693244972
https://en.khl.ru/players/14443/,2015/2016,9,8,31,32,38,121,55000,115.0,41.0,7.0,119.71,https://en.khl.ru/players/14443/,2016/2017,4.0,8.0,20.0,29.0,39.0,89.0,51533.0,57.0,55.0,6.0,65.16,106.2011685428862
https://en.khl.ru/players/14443/,2016/2017,4,8,20,29,39,89,51533,57.0,55.0,6.0,65.16,https://en.khl.ru/players/14443/,2017/2018,4.0,7.0,22.0,23.0,35.0,89.0,45753.0,60.0,50.0,5.0,77.81,99.83138758856047
https://en.khl.ru/players/14443/,2017/2018,4,7,22,23,35,89,45753,60.0,50.0,5.0,77.81,https://en.khl.ru/players/14443/,2018/2019,2.0,2.0,18.0,31.0,20.0,67.0,41993.0,54.0,55.0,6.0,31.599999999999998,89.77701761578459
https://en.khl.ru/players/14443/,2018/2019,2,2,18,31,20,67,41993,54.0,55.0,6.0,31.599999999999998,https://en.khl.ru/players/14443/,2019/2020,5.0,7.0,32.0,35.0,18.0,122.0,66033.0,72.0,53.0,8.0,103.91,101.99946237281821
https://en.khl.ru/players/14443/,2019/2020,5,7,32,35,18,122,66033,72.0,53.0,8.0,103.91,https://en.khl.ru/players/14443/,2021/2022,2.0,4.0,13.0,15.0,41.0,46.0,23259.0,28.0,21.0,3.0,24.310000000000002,94.43534320619607
https://en.khl.ru/players/14529/,2014/2015,1,10,18,39,44,89,56600,87.0,113.0,5.0,57.779999999999994,https://en.khl.ru/players/14529/,2015/2016,2.0,5.0,21.0,24.0,24.0,45.0,40976.0,68.0,68.0,3.0,59.25,88.0325263951994
https://en.khl.ru/players/14529/,2015/2016,2,5,21,24,24,45,40976,68.0,68.0,3.0,59.25,https://en.khl.ru/players/14529/,2016/2017,1.0,4.0,28.0,27.0,48.0,67.0,52105.0,72.0,107.0,2.0,60.85999999999999,85.77776858236581
https://en.khl.ru/players/14556/,2014/2015,2,16,40,27,45,40,72314,61.0,54.0,2.0,118.24,https://en.khl.ru/players/14556/,2015/2016,0.0,12.0,28.0,25.0,28.0,52.0,65978.0,53.0,81.0,2.0,91.17,105.46376522629261
https://en.khl.ru/players/14556/,2015/2016,0,12,28,25,28,52,65978,53.0,81.0,2.0,91.17,https://en.khl.ru/players/14556/,2016/2017,0.0,5.0,20.0,12.0,12.0,32.0,39391.0,25.0,36.0,2.0,58.08,99.09845987971688
https://en.khl.ru/players/14556/,2016/2017,0,5,20,12,12,32,39391,25.0,36.0,2.0,58.08,https://en.khl.ru/players/14556/,2017/2018,0.0,12.0,26.0,24.0,43.0,41.0,57634.0,38.0,82.0,4.0,77.55,95.76898172660107
https://en.khl.ru/players/14556/,2017/2018,0,12,26,24,43,41,57634,38.0,82.0,4.0,77.55,https://en.khl.ru/players/14556/,2018/2019,1.0,8.0,27.0,32.0,22.0,26.0,52291.0,61.0,54.0,6.0,62.0,96.30524896999592
https://en.khl.ru/players/14556/,2018/2019,1,8,27,32,22,26,52291,61.0,54.0,6.0,62.0,https://en.khl.ru/players/14556/,2019/2020,0.0,6.0,18.0,16.0,48.0,46.0,56158.0,72.0,82.0,6.0,64.22,89.47183794273347
https://en.khl.ru/players/14556/,2019/2020,0,6,18,16,48,46,56158,72.0,82.0,6.0,64.22,https://en.khl.ru/players/14556/,2020/2021,0.0,12.0,31.0,22.0,16.0,27.0,42430.0,50.0,41.0,3.0,96.44,105.26825739844597
https://en.khl.ru/players/14556/,2020/2021,0,12,31,22,16,27,42430,50.0,41.0,3.0,96.44,https://en.khl.ru/players/14556/,2021/2022,0.0,2.0,14.0,8.0,14.0,13.0,29965.0,36.0,41.0,2.0,40.339999999999996,99.5212224234765
https://en.khl.ru/players/14592/,2014/2015,3,10,37,13,56,79,55922,227.0,70.0,4.0,176.98,https://en.khl.ru/players/14592/,2015/2016,2.0,2.0,17.0,14.0,29.0,41.0,34875.0,102.0,37.0,0.0,52.26,116.77131680336777
https://en.khl.ru/players/14592/,2015/2016,2,2,17,14,29,41,34875,102.0,37.0,0.0,52.26,https://en.khl.ru/players/14592/,2016/2017,1.0,2.0,31.0,16.0,54.0,45.0,51947.0,136.0,72.0,5.0,89.12,99.71213008423125
https://en.khl.ru/players/14592/,2016/2017,1,2,31,16,54,45,51947,136.0,72.0,5.0,89.12,https://en.khl.ru/players/14592/,2017/2018,1.0,2.0,13.0,20.0,42.0,70.0,50298.0,100.0,65.0,0.0,33.61,89.05466489323172
https://en.khl.ru/players/14616/,2014/2015,2,4,26,36,46,62,62791,77.0,61.0,4.0,35.05,https://en.khl.ru/players/14616/,2016/2017,2.0,5.0,13.0,12.0,16.0,45.0,29929.0,23.0,31.0,0.0,44.07,83.80130003566755
https://en.khl.ru/players/14616/,2016/2017,2,5,13,12,16,45,29929,23.0,31.0,0.0,44.07,https://en.khl.ru/players/14616/,2017/2018,2.0,2.0,10.0,17.0,16.0,47.0,29191.0,22.0,30.0,1.0,16.85,86.33210863558712
https://en.khl.ru/players/14646/,2015/2016,2,8,17,32,54,61,54585,47.0,45.0,1.0,17.67,https://en.khl.ru/players/14646/,2016/2017,2.0,4.0,22.0,31.0,31.0,46.0,45617.0,20.0,50.0,1.0,17.2,71.41217765850324
https://en.khl.ru/players/14646/,2016/2017,2,4,22,31,31,46,45617,20.0,50.0,1.0,17.2,https://en.khl.ru/players/14646/,2017/2018,1.0,4.0,18.0,26.0,16.0,26.0,41993.0,22.0,55.0,2.0,23.859999999999996,74.53924694910593
https://en.khl.ru/players/14649/,2014/2015,1,4,10,11,12,25,23509,27.0,24.0,0.0,30.13,https://en.khl.ru/players/14649/,2015/2016,0.0,6.0,10.0,12.0,30.0,29.0,25901.0,19.0,29.0,2.0,26.53,87.52825075816733
https://en.khl.ru/players/14649/,2015/2016,0,6,10,12,30,29,25901,19.0,29.0,2.0,26.53,https://en.khl.ru/players/14649/,2016/2017,4.0,5.0,15.0,15.0,14.0,51.0,44204.0,28.0,40.0,3.0,59.47,94.09572834791557
https://en.khl.ru/players/14649/,2016/2017,4,5,15,15,14,51,44204,28.0,40.0,3.0,59.47,https://en.khl.ru/players/14649/,2018/2019,1.0,4.0,15.0,24.0,24.0,35.0,37008.0,43.0,32.0,1.0,17.75,86.5054313692414
https://en.khl.ru/players/14650/,2014/2015,0,3,13,8,26,20,19554,25.0,14.0,0.0,23.67,https://en.khl.ru/players/14650/,2015/2016,0.0,2.0,9.0,8.0,6.0,16.0,18131.0,26.0,24.0,0.0,24.27,87.09543940270443
https://en.khl.ru/players/14650/,2015/2016,0,2,9,8,6,16,18131,26.0,24.0,0.0,24.27,https://en.khl.ru/players/14650/,2016/2017,0.0,2.0,14.0,13.0,16.0,17.0,23461.0,21.0,27.0,3.0,23.9,87.02876761122968
https://en.khl.ru/players/14651/,2015/2016,0,7,14,14,17,44,29252,21.0,16.0,4.0,46.85,https://en.khl.ru/players/14651/,2016/2017,11.0,26.0,41.0,17.0,18.0,144.0,58886.0,45.0,40.0,2.0,238.06,149.04911083562064
https://en.khl.ru/players/14651/,2016/2017,11,26,41,17,18,144,58886,45.0,40.0,2.0,238.06,https://en.khl.ru/players/14651/,2017/2018,9.0,14.0,23.0,19.0,18.0,121.0,47071.0,29.0,41.0,6.0,138.62,155.67401605339478
https://en.khl.ru/players/14651/,2017/2018,9,14,23,19,18,121,47071,29.0,41.0,6.0,138.62,https://en.khl.ru/players/14651/,2019/2020,11.0,30.0,49.0,45.0,17.0,166.0,86852.0,29.0,81.0,11.0,240.85999999999999,159.28617949623805
https://en.khl.ru/players/14651/,2019/2020,11,30,49,45,17,166,86852,29.0,81.0,11.0,240.85999999999999,https://en.khl.ru/players/14651/,2021/2022,5.0,26.0,22.0,32.0,20.0,111.0,51656.0,26.0,40.0,5.0,140.99,150.99024724951147
https://en.khl.ru/players/14691/,2014/2015,9,8,17,23,10,99,43874,40.0,15.0,2.0,82.41,https://en.khl.ru/players/14691/,2015/2016,4.0,10.0,23.0,24.0,24.0,88.0,52990.0,35.0,38.0,5.0,86.07,110.32409737748644
https://en.khl.ru/players/14691/,2015/2016,4,10,23,24,24,88,52990,35.0,38.0,5.0,86.07,https://en.khl.ru/players/14691/,2016/2017,2.0,6.0,16.0,12.0,18.0,57.0,27068.0,6.0,8.0,3.0,51.09,103.94198824779852
https://en.khl.ru/players/14691/,2016/2017,2,6,16,12,18,57,27068,6.0,8.0,3.0,51.09,https://en.khl.ru/players/14691/,2017/2018,5.0,12.0,29.0,20.0,24.0,80.0,62789.0,26.0,32.0,2.0,106.85,114.83781606797388
https://en.khl.ru/players/14691/,2017/2018,5,12,29,20,24,80,62789,26.0,32.0,2.0,106.85,https://en.khl.ru/players/14691/,2018/2019,3.0,24.0,29.0,27.0,18.0,60.0,54607.0,22.0,33.0,2.0,133.85,126.09977155675108
https://en.khl.ru/players/14691/,2018/2019,3,24,29,27,18,60,54607,22.0,33.0,2.0,133.85,https://en.khl.ru/players/14691/,2019/2020,2.0,5.0,12.0,24.0,18.0,42.0,30641.0,7.0,13.0,3.0,11.949999999999994,102.35134271597227
https://en.khl.ru/players/14732/,2015/2016,3,3,16,19,10,76,35551,52.0,22.0,1.0,49.06,https://en.khl.ru/players/14732/,2016/2017,5.0,17.0,26.0,22.0,24.0,84.0,47807.0,60.0,29.0,1.0,124.98,117.29925983761392
https://en.khl.ru/players/14732/,2016/2017,5,17,26,22,24,84,47807,60.0,29.0,1.0,124.98,https://en.khl.ru/players/14732/,2017/2018,7.0,11.0,23.0,19.0,23.0,90.0,52556.0,53.0,52.0,5.0,118.69,125.40186235932885
https://en.khl.ru/players/14732/,2017/2018,7,11,23,19,23,90,52556,53.0,52.0,5.0,118.69,https://en.khl.ru/players/14732/,2018/2019,2.0,9.0,16.0,9.0,6.0,42.0,23557.0,34.0,13.0,2.0,80.57,118.5037526620858
https://en.khl.ru/players/14732/,2018/2019,2,9,16,9,6,42,23557,34.0,13.0,2.0,80.57,https://en.khl.ru/players/14732/,2019/2020,6.0,13.0,31.0,19.0,10.0,61.0,40233.0,44.0,29.0,1.0,126.61,127.51855619399063
https://en.khl.ru/players/14732/,2019/2020,6,13,31,19,10,61,40233,44.0,29.0,1.0,126.61,https://en.khl.ru/players/14732/,2020/2021,4.0,13.0,24.0,15.0,6.0,60.0,36304.0,29.0,18.0,0.0,107.42,130.24976276098184
https://en.khl.ru/players/14737/,2014/2015,0,2,12,7,20,33,26694,104.0,25.0,3.0,56.83,https://en.khl.ru/players/14737/,2015/2016,3.0,5.0,31.0,5.0,42.0,69.0,39150.0,131.0,30.0,5.0,130.4,121.68253137290552
https://en.khl.ru/players/14737/,2015/2016,3,5,31,5,42,69,39150,131.0,30.0,5.0,130.4,https://en.khl.ru/players/14737/,2016/2017,0.0,11.0,35.0,25.0,53.0,103.0,59070.0,165.0,50.0,14.0,145.96,136.1779355179099
https://en.khl.ru/players/14737/,2016/2017,0,11,35,25,53,103,59070,165.0,50.0,14.0,145.96,https://en.khl.ru/players/14737/,2017/2018,1.0,10.0,34.0,7.0,61.0,44.0,37760.0,100.0,29.0,2.0,116.31,129.55119681421368
https://en.khl.ru/players/14737/,2017/2018,1,10,34,7,61,44,37760,100.0,29.0,2.0,116.31,https://en.khl.ru/players/14737/,2018/2019,1.0,4.0,30.0,7.0,37.0,49.0,41996.0,74.0,32.0,4.0,94.87,121.98147898400191
https://en.khl.ru/players/14737/,2018/2019,1,4,30,7,37,49,41996,74.0,32.0,4.0,94.87,https://en.khl.ru/players/14737/,2019/2020,2.0,8.0,30.0,21.0,59.0,86.0,59264.0,174.0,64.0,8.0,124.87,119.64879773342794
https://en.khl.ru/players/14737/,2019/2020,2,8,30,21,59,86,59264,174.0,64.0,8.0,124.87,https://en.khl.ru/players/14737/,2020/2021,3.0,6.0,24.0,23.0,66.0,77.0,49407.0,156.0,52.0,8.0,88.6,112.93802016688323
https://en.khl.ru/players/14737/,2020/2021,3,6,24,23,66,77,49407,156.0,52.0,8.0,88.6,https://en.khl.ru/players/14737/,2021/2022,1.0,10.0,29.0,11.0,31.0,45.0,32601.0,87.0,40.0,2.0,113.61,116.21548230932962
https://en.khl.ru/players/14782/,2014/2015,4,17,32,31,22,73,68957,24.0,52.0,4.0,115.63,https://en.khl.ru/players/14782/,2015/2016,2.0,6.0,24.0,22.0,22.0,49.0,56037.0,15.0,46.0,3.0,55.22,101.9240688456212
https://en.khl.ru/players/14782/,2015/2016,2,6,24,22,22,49,56037,15.0,46.0,3.0,55.22,https://en.khl.ru/players/14782/,2016/2017,3.0,10.0,14.0,27.0,10.0,56.0,51247.0,18.0,44.0,4.0,53.46,91.30831286976945
https://en.khl.ru/players/14782/,2016/2017,3,10,14,27,10,56,51247,18.0,44.0,4.0,53.46,https://en.khl.ru/players/14782/,2017/2018,1.0,8.0,16.0,20.0,24.0,36.0,49448.0,32.0,49.0,1.0,45.589999999999996,88.79161045596089
https://en.khl.ru/players/14856/,2014/2015,5,12,42,23,56,107,60493,129.0,65.0,8.0,164.82999999999998,https://en.khl.ru/players/14856/,2015/2016,8.0,10.0,28.0,41.0,87.0,137.0,67317.0,76.0,113.0,4.0,76.14999999999999,107.77380017198537
https://en.khl.ru/players/14856/,2015/2016,8,10,28,41,87,137,67317,76.0,113.0,4.0,76.14999999999999,https://en.khl.ru/players/14856/,2016/2017,4.0,10.0,45.0,12.0,26.0,95.0,44719.0,42.0,72.0,5.0,168.24,120.16088835621778
https://en.khl.ru/players/14856/,2016/2017,4,10,45,12,26,95,44719,42.0,72.0,5.0,168.24,https://en.khl.ru/players/14856/,2017/2018,5.0,13.0,27.0,20.0,81.0,124.0,50457.0,53.0,50.0,7.0,105.17,132.3699420825573
https://en.khl.ru/players/14856/,2017/2018,5,13,27,20,81,124,50457,53.0,50.0,7.0,105.17,https://en.khl.ru/players/14856/,2018/2019,9.0,10.0,36.0,45.0,22.0,154.0,71506.0,26.0,99.0,5.0,112.59,110.63142905890956
https://en.khl.ru/players/14856/,2018/2019,9,10,36,45,22,154,71506,26.0,99.0,5.0,112.59,https://en.khl.ru/players/14856/,2020/2021,2.0,6.0,16.0,16.0,16.0,70.0,33636.0,15.0,65.0,3.0,63.14,98.86543193688259
https://en.khl.ru/players/14864/,2014/2015,2,8,25,18,10,32,33076,59.0,26.0,2.0,83.0,https://en.khl.ru/players/14864/,2015/2016,1.0,7.0,22.0,22.0,12.0,39.0,37029.0,25.0,30.0,5.0,58.39,105.92265577763592
https://en.khl.ru/players/14864/,2015/2016,1,7,22,22,12,39,37029,25.0,30.0,5.0,58.39,https://en.khl.ru/players/14864/,2016/2017,3.0,15.0,40.0,17.0,37.0,49.0,42722.0,22.0,45.0,3.0,132.53,118.40891607132681
https://en.khl.ru/players/14864/,2016/2017,3,15,40,17,37,49,42722,22.0,45.0,3.0,132.53,https://en.khl.ru/players/14864/,2017/2018,4.0,12.0,32.0,15.0,20.0,49.0,41461.0,28.0,29.0,2.0,115.98,131.77665518262478
https://en.khl.ru/players/14864/,2017/2018,4,12,32,15,20,49,41461,28.0,29.0,2.0,115.98,https://en.khl.ru/players/14864/,2018/2019,7.0,14.0,33.0,21.0,37.0,70.0,57272.0,33.0,21.0,4.0,120.69,131.52857086606724
https://en.khl.ru/players/14864/,2018/2019,7,14,33,21,37,70,57272,33.0,21.0,4.0,120.69,https://en.khl.ru/players/14864/,2019/2020,0.0,7.0,22.0,14.0,10.0,36.0,29234.0,7.0,22.0,1.0,58.010000000000005,110.14197638527708
https://en.khl.ru/players/14864/,2019/2020,0,7,22,14,10,36,29234,7.0,22.0,1.0,58.010000000000005,https://en.khl.ru/players/14864/,2020/2021,1.0,5.0,24.0,13.0,12.0,34.0,40718.0,27.0,40.0,1.0,67.57,102.66360804885169
https://en.khl.ru/players/14864/,2020/2021,1,5,24,13,12,34,40718,27.0,40.0,1.0,67.57,https://en.khl.ru/players/14864/,2021/2022,2.0,5.0,20.0,16.0,12.0,28.0,32292.0,23.0,26.0,3.0,53.57,100.29403610462919
https://en.khl.ru/players/14867/,2014/2015,2,2,24,17,29,70,60527,96.0,41.0,10.0,84.89,https://en.khl.ru/players/14867/,2015/2016,1.0,2.0,17.0,18.0,38.0,50.0,40990.0,53.0,37.0,3.0,29.27,90.1773860178958
https://en.khl.ru/players/14867/,2015/2016,1,2,17,18,38,50,40990,53.0,37.0,3.0,29.27,https://en.khl.ru/players/14867/,2016/2017,0.0,6.0,20.0,14.0,29.0,42.0,33975.0,27.0,34.0,4.0,54.32,90.2546601695976
https://en.khl.ru/players/14867/,2016/2017,0,6,20,14,29,42,33975,27.0,34.0,4.0,54.32,https://en.khl.ru/players/14867/,2017/2018,6.0,9.0,27.0,14.0,30.0,111.0,70183.0,67.0,52.0,13.0,145.78,121.37891267575432
https://en.khl.ru/players/14867/,2017/2018,6,9,27,14,30,111,70183,67.0,52.0,13.0,145.78,https://en.khl.ru/players/14867/,2018/2019,1.0,7.0,18.0,15.0,19.0,31.0,36225.0,42.0,35.0,3.0,61.01,111.06099602420048
https://en.khl.ru/players/14867/,2018/2019,1,7,18,15,19,31,36225,42.0,35.0,3.0,61.01,https://en.khl.ru/players/14867/,2019/2020,1.0,3.0,17.0,18.0,14.0,47.0,37200.0,28.0,47.0,4.0,43.36,93.10654409897882
https://en.khl.ru/players/14881/,2014/2015,0,2,28,35,90,52,55377,68.0,57.0,8.0,3.8999999999999977,https://en.khl.ru/players/14881/,2015/2016,1.0,3.0,21.0,27.0,97.0,37.0,60280.0,32.0,73.0,3.0,-10.599999999999994,56.21734163062672
https://en.khl.ru/players/14881/,2015/2016,1,3,21,27,97,37,60280,32.0,73.0,3.0,-10.599999999999994,https://en.khl.ru/players/14881/,2016/2017,2.0,10.0,39.0,40.0,66.0,51.0,65906.0,36.0,73.0,7.0,61.7,72.96135008223641
https://en.khl.ru/players/14881/,2016/2017,2,10,39,40,66,51,65906,36.0,73.0,7.0,61.7,https://en.khl.ru/players/14881/,2017/2018,1.0,4.0,22.0,29.0,22.0,42.0,54697.0,19.0,75.0,3.0,32.059999999999995,78.60319616079838
https://en.khl.ru/players/14881/,2017/2018,1,4,22,29,22,42,54697,19.0,75.0,3.0,32.059999999999995,https://en.khl.ru/players/14881/,2018/2019,0.0,4.0,23.0,42.0,57.0,36.0,59298.0,38.0,64.0,7.0,-6.549999999999999,65.89676286063484
https://en.khl.ru/players/14881/,2018/2019,0,4,23,42,57,36,59298,38.0,64.0,7.0,-6.549999999999999,https://en.khl.ru/players/14881/,2019/2020,0.0,0.0,16.0,23.0,55.0,31.0,42017.0,32.0,61.0,2.0,-10.249999999999998,55.12125995588977
https://en.khl.ru/players/14881/,2019/2020,0,0,16,23,55,31,42017,32.0,61.0,2.0,-10.249999999999998,https://en.khl.ru/players/14881/,2020/2021,0.0,2.0,21.0,23.0,74.0,34.0,45052.0,40.0,61.0,2.0,0.7299999999999984,61.54330673192315
https://en.khl.ru/players/14881/,2020/2021,0,2,21,23,74,34,45052,40.0,61.0,2.0,0.7299999999999984,https://en.khl.ru/players/14881/,2021/2022,0.0,2.0,8.0,11.0,10.0,13.0,16705.0,9.0,19.0,2.0,10.55,72.94200321204298
https://en.khl.ru/players/14894/,2014/2015,4,12,29,20,48,66,54363,47.0,38.0,5.0,100.22999999999999,https://en.khl.ru/players/14894/,2015/2016,4.0,13.0,24.0,9.0,41.0,69.0,60388.0,38.0,50.0,0.0,112.10000000000001,117.20928846136336
https://en.khl.ru/players/14894/,2015/2016,4,13,24,9,41,69,60388,38.0,50.0,0.0,112.10000000000001,https://en.khl.ru/players/14894/,2016/2017,2.0,20.0,25.0,18.0,32.0,102.0,55484.0,41.0,52.0,4.0,139.62,125.89879356086655
https://en.khl.ru/players/14894/,2016/2017,2,20,25,18,32,102,55484,41.0,52.0,4.0,139.62,https://en.khl.ru/players/14894/,2017/2018,0.0,16.0,31.0,10.0,24.0,74.0,54359.0,34.0,51.0,7.0,148.38,135.76216455285186
