Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Hits,Shots_blocked,Penalties_against,R
https://en.khl.ru/players/19299/,2015/2016,0,6,8,5,6,16,22.0,14.0,4.0,2.0932179737650016
https://en.khl.ru/players/19299/,2016/2017,1,8,11,5,11,37,20.0,17.0,6.0,2.671415850400712
https://en.khl.ru/players/19299/,2017/2018,8,13,24,29,21,80,23.0,48.0,15.0,1.6428864135901353
https://en.khl.ru/players/19299/,2018/2019,12,11,24,30,42,87,50.0,46.0,10.0,1.5452650841254512
https://en.khl.ru/players/19299/,2019/2020,3,4,9,5,10,34,18.0,14.0,8.0,1.5156225711176743
https://en.khl.ru/players/19299/,2020/2021,1,9,13,6,17,30,25.0,15.0,11.0,1.9781631342324986
https://en.khl.ru/players/19368/,2014/2015,4,7,18,17,6,41,24.0,7.0,6.0,1.7080634830261192
https://en.khl.ru/players/19368/,2015/2016,10,13,22,36,4,108,13.0,16.0,10.0,1.366051100430053
https://en.khl.ru/players/19368/,2016/2017,22,17,42,33,18,134,10.0,35.0,10.0,2.771362586605081
https://en.khl.ru/players/19368/,2017/2018,18,20,35,38,14,151,11.0,27.0,7.0,2.5038859228221932
https://en.khl.ru/players/19368/,2018/2019,15,12,32,34,16,168,41.0,23.0,7.0,2.109344197660665
https://en.khl.ru/players/19368/,2019/2020,13,24,33,32,68,173,23.0,16.0,6.0,1.920959610592803
https://en.khl.ru/players/19368/,2020/2021,24,19,43,28,43,164,44.0,10.0,7.0,3.0520138969695965
https://en.khl.ru/players/19368/,2021/2022,11,12,30,20,0,64,23.0,7.0,2.0,3.094742557234639
https://en.khl.ru/players/19388/,2014/2015,4,3,11,11,22,25,15.0,2.0,20.0,2.2249690976514214
https://en.khl.ru/players/19388/,2015/2016,12,10,26,27,39,131,39.0,7.0,31.0,2.070677511150578
https://en.khl.ru/players/19388/,2016/2017,6,14,24,42,14,129,29.0,15.0,31.0,1.4126690095736023
https://en.khl.ru/players/19388/,2017/2018,11,13,27,19,16,116,22.0,20.0,27.0,2.625032169511881
https://en.khl.ru/players/19388/,2018/2019,6,6,19,24,18,89,8.0,5.0,27.0,1.3733356304299673
https://en.khl.ru/players/19388/,2019/2020,4,5,15,16,10,60,6.0,5.0,14.0,1.8038241071070669
https://en.khl.ru/players/19388/,2020/2021,8,6,11,20,31,67,22.0,19.0,11.0,1.470365776177654
https://en.khl.ru/players/19388/,2021/2022,12,4,15,14,20,71,18.0,9.0,22.0,2.8354356755970773
https://en.khl.ru/players/19479/,2015/2016,6,3,11,13,16,47,62.0,32.0,7.0,1.4588821026427765
https://en.khl.ru/players/19479/,2016/2017,0,4,10,20,22,43,52.0,18.0,10.0,0.3928094056029897
https://en.khl.ru/players/19479/,2017/2018,1,1,4,13,12,26,27.0,22.0,5.0,0.3348681456676434
https://en.khl.ru/players/19479/,2018/2019,2,4,10,23,21,59,48.0,46.0,8.0,0.6619624428252924
https://en.khl.ru/players/19479/,2019/2020,4,1,9,14,26,34,33.0,27.0,7.0,0.7769440201872635
https://en.khl.ru/players/19490/,2014/2015,3,3,7,15,23,29,16.0,7.0,7.0,0.7377598926894701
https://en.khl.ru/players/19490/,2015/2016,13,9,23,26,51,65,41.0,13.0,13.0,2.10468621540148
https://en.khl.ru/players/19490/,2016/2017,2,8,13,20,20,31,20.0,8.0,4.0,0.9813466256474161
https://en.khl.ru/players/19490/,2017/2018,3,1,10,21,85,43,38.0,35.0,6.0,-0.13796979994379008
https://en.khl.ru/players/19513/,2018/2019,7,7,16,23,4,66,6.0,19.0,5.0,1.386904916500013
https://en.khl.ru/players/19513/,2019/2020,7,13,30,31,14,93,13.0,37.0,10.0,1.620419402668926
https://en.khl.ru/players/19513/,2020/2021,9,23,36,23,26,110,5.0,18.0,12.0,2.311996340218883
https://en.khl.ru/players/19513/,2021/2022,12,12,29,25,10,74,12.0,9.0,3.0,2.131484891151305
https://en.khl.ru/players/19514/,2015/2016,7,5,7,10,4,51,9.0,5.0,12.0,1.9871466309190553
https://en.khl.ru/players/19514/,2016/2017,13,16,30,31,18,113,28.0,24.0,26.0,2.0896056764366038
https://en.khl.ru/players/19514/,2017/2018,16,12,24,29,24,118,44.0,29.0,23.0,2.241622078287806
https://en.khl.ru/players/19514/,2018/2019,4,14,21,17,24,101,26.0,14.0,16.0,1.9251188772448178
https://en.khl.ru/players/19514/,2019/2020,5,17,21,21,24,79,34.0,13.0,17.0,2.0108567382582017
https://en.khl.ru/players/19514/,2020/2021,16,12,28,26,73,114,28.0,19.0,17.0,1.8005587941085166
https://en.khl.ru/players/19514/,2021/2022,14,18,32,27,18,87,44.0,10.0,31.0,2.8023996844705543
https://en.khl.ru/players/19532/,2018/2019,1,1,2,5,6,20,22.0,15.0,1.0,0.8258504293111358
https://en.khl.ru/players/19532/,2019/2020,1,6,12,11,20,42,13.0,16.0,11.0,1.1758638473439917
https://en.khl.ru/players/19532/,2020/2021,8,13,27,24,30,84,35.0,35.0,17.0,1.851600256196262
https://en.khl.ru/players/19532/,2021/2022,4,5,18,12,22,35,24.0,20.0,12.0,1.7926762616141374
https://en.khl.ru/players/19535/,2017/2018,4,5,16,15,2,33,39.0,20.0,8.0,1.5497943174208362
https://en.khl.ru/players/19535/,2018/2019,3,3,9,13,20,36,66.0,28.0,12.0,0.872277437090294
https://en.khl.ru/players/19535/,2019/2020,6,10,21,16,12,37,36.0,56.0,7.0,1.4975891084428476
https://en.khl.ru/players/19535/,2020/2021,5,6,21,12,6,32,38.0,28.0,4.0,2.0194322728138694
https://en.khl.ru/players/19535/,2021/2022,2,8,19,19,2,36,30.0,26.0,5.0,1.1834910489126365
https://en.khl.ru/players/19614/,2015/2016,11,21,32,31,38,91,36.0,24.0,6.0,1.9153705087278408
https://en.khl.ru/players/19614/,2016/2017,11,8,19,36,42,83,28.0,28.0,11.0,0.9494777872170306
https://en.khl.ru/players/19614/,2018/2019,4,10,28,32,26,61,22.0,13.0,7.0,0.926740571294504
https://en.khl.ru/players/19637/,2015/2016,13,19,41,26,30,142,21.0,8.0,15.0,2.569639386741524
https://en.khl.ru/players/19637/,2016/2017,12,21,27,36,28,106,14.0,22.0,7.0,1.963127033435656
https://en.khl.ru/players/19637/,2017/2018,16,22,40,29,12,131,19.0,20.0,12.0,2.852516622454956
https://en.khl.ru/players/19637/,2020/2021,19,13,41,45,22,163,21.0,31.0,12.0,2.2531332634444774
https://en.khl.ru/players/19637/,2021/2022,8,15,21,24,26,121,28.0,11.0,9.0,1.897174770039422
https://en.khl.ru/players/19641/,2015/2016,9,15,24,31,28,105,28.0,16.0,20.0,1.5134586084306754
https://en.khl.ru/players/19641/,2016/2017,13,21,31,34,48,103,41.0,18.0,17.0,1.7314997496981654
https://en.khl.ru/players/19641/,2017/2018,11,19,27,34,44,108,54.0,18.0,14.0,1.8507746814023582
https://en.khl.ru/players/19641/,2018/2019,14,15,34,34,26,130,66.0,15.0,9.0,1.826604897418928
https://en.khl.ru/players/19641/,2019/2020,11,14,25,18,41,120,24.0,12.0,12.0,2.029211729289776
https://en.khl.ru/players/19641/,2020/2021,6,16,25,25,37,103,37.0,9.0,16.0,2.200524628388225
https://en.khl.ru/players/19737/,2014/2015,11,19,36,35,30,131,17.0,15.0,13.0,2.123383898561292
https://en.khl.ru/players/19737/,2015/2016,14,17,32,31,24,106,5.0,22.0,15.0,2.1395609005733465
https://en.khl.ru/players/19737/,2016/2017,15,8,30,31,22,82,6.0,11.0,6.0,1.6043656207366985
https://en.khl.ru/players/19737/,2017/2018,4,10,20,20,30,60,4.0,10.0,7.0,1.4279974036410843
https://en.khl.ru/players/20066/,2014/2015,1,2,8,6,28,15,49.0,11.0,4.0,0.9353639525122917
https://en.khl.ru/players/20066/,2015/2016,3,3,11,9,45,29,61.0,10.0,9.0,1.0337515462095777
https://en.khl.ru/players/20066/,2016/2017,6,4,13,8,53,40,74.0,23.0,8.0,1.338263778834302
https://en.khl.ru/players/20066/,2017/2018,8,2,14,19,50,42,98.0,22.0,9.0,1.4001643385373872
https://en.khl.ru/players/20066/,2018/2019,3,6,16,21,63,43,81.0,36.0,2.0,0.8182121785595012
https://en.khl.ru/players/20066/,2019/2020,1,3,5,15,32,27,97.0,29.0,4.0,0.7020658489347967
https://en.khl.ru/players/20114/,2018/2019,9,24,32,35,16,127,10.0,9.0,12.0,2.144228717729891
https://en.khl.ru/players/20114/,2019/2020,13,31,38,29,36,157,29.0,14.0,12.0,2.6469910076089462
https://en.khl.ru/players/20114/,2020/2021,9,30,37,37,54,100,13.0,19.0,6.0,2.0379883736649993
https://en.khl.ru/players/20117/,2014/2015,12,7,31,31,43,114,103.0,45.0,21.0,1.9678258639012058
https://en.khl.ru/players/20117/,2015/2016,3,8,26,18,27,81,77.0,54.0,7.0,2.016485133941713
https://en.khl.ru/players/20117/,2016/2017,10,7,8,12,28,54,52.0,34.0,8.0,1.9960193346602217
https://en.khl.ru/players/20117/,2018/2019,4,0,8,9,20,25,35.0,20.0,3.0,1.4049054615699819
https://en.khl.ru/players/20192/,2014/2015,12,5,23,19,21,73,59.0,12.0,18.0,1.9645368811824113
https://en.khl.ru/players/20192/,2015/2016,5,5,13,12,4,53,19.0,12.0,10.0,2.343852872756002
https://en.khl.ru/players/20192/,2016/2017,15,10,25,21,18,88,40.0,21.0,12.0,2.2114637499252883
https://en.khl.ru/players/20192/,2017/2018,8,3,14,12,14,51,39.0,19.0,11.0,1.7059739015922424
https://en.khl.ru/players/20310/,2015/2016,2,3,13,5,12,39,12.0,12.0,7.0,1.471711769673087
https://en.khl.ru/players/20310/,2016/2017,8,10,29,18,18,74,13.0,29.0,13.0,1.9790733742545707
https://en.khl.ru/players/20310/,2017/2018,3,7,19,22,28,77,29.0,35.0,14.0,1.159038225535203
https://en.khl.ru/players/20310/,2018/2019,1,2,6,10,8,27,25.0,10.0,2.0,0.7224752630752317
https://en.khl.ru/players/20310/,2019/2020,2,5,13,11,6,32,34.0,15.0,3.0,1.6263660614404958
https://en.khl.ru/players/20310/,2020/2021,17,21,45,27,36,94,24.0,54.0,7.0,2.9772108045686654
https://en.khl.ru/players/20310/,2021/2022,8,13,26,16,22,98,25.0,35.0,2.0,2.1758143305104634
https://en.khl.ru/players/20380/,2016/2017,3,1,7,10,12,41,15.0,9.0,13.0,1.0647046093919064
https://en.khl.ru/players/20380/,2017/2018,8,1,13,11,10,42,16.0,9.0,9.0,1.7101162879075775
https://en.khl.ru/players/20380/,2018/2019,1,4,8,16,6,16,16.0,2.0,4.0,0.4705390285983165
https://en.khl.ru/players/20380/,2019/2020,1,4,9,10,2,15,19.0,3.0,5.0,1.5009933043926127
https://en.khl.ru/players/20531/,2014/2015,7,20,26,13,20,77,43.0,18.0,9.0,2.5354902608121495
https://en.khl.ru/players/20531/,2015/2016,10,10,23,21,40,69,43.0,29.0,14.0,1.7930327868852458
https://en.khl.ru/players/20531/,2016/2017,5,21,22,29,42,80,44.0,22.0,9.0,1.7424975798644724
https://en.khl.ru/players/20531/,2017/2018,7,7,13,9,14,46,38.0,21.0,10.0,1.7402046351746918
https://en.khl.ru/players/20531/,2018/2019,5,13,19,30,68,62,61.0,30.0,9.0,0.783123684596936
https://en.khl.ru/players/20592/,2016/2017,0,3,8,6,12,17,22.0,9.0,5.0,1.0476247817448372
https://en.khl.ru/players/20592/,2017/2018,7,6,10,18,12,50,25.0,12.0,7.0,1.356688991928559
https://en.khl.ru/players/20592/,2018/2019,5,2,11,2,28,40,43.0,7.0,3.0,1.760278923423615
https://en.khl.ru/players/20592/,2019/2020,1,2,4,6,4,24,46.0,14.0,4.0,1.1169140079631832
https://en.khl.ru/players/20592/,2020/2021,11,12,17,39,22,100,48.0,24.0,10.0,1.253481894150418
https://en.khl.ru/players/20592/,2021/2022,3,5,10,12,2,26,22.0,10.0,4.0,1.7732401934443847
https://en.khl.ru/players/20652/,2015/2016,3,0,5,9,22,25,13.0,17.0,7.0,0.6281735853007381
https://en.khl.ru/players/20652/,2016/2017,2,1,8,9,20,29,10.0,15.0,3.0,0.6354515050167224
https://en.khl.ru/players/20652/,2017/2018,2,5,10,11,20,25,26.0,15.0,4.0,1.099362522426232
https://en.khl.ru/players/20652/,2018/2019,1,2,7,12,12,14,7.0,14.0,5.0,0.5958291956305859
https://en.khl.ru/players/20652/,2019/2020,5,7,11,23,64,50,15.0,38.0,4.0,0.6540514855913017
https://en.khl.ru/players/20652/,2020/2021,1,2,4,10,10,23,5.0,13.0,1.0,0.47796070100902815
https://en.khl.ru/players/20709/,2014/2015,17,33,42,14,48,140,64.0,29.0,19.0,3.5906348373557186
https://en.khl.ru/players/20709/,2015/2016,17,36,35,29,26,165,27.0,43.0,14.0,3.206296222572693
https://en.khl.ru/players/20709/,2016/2017,13,21,25,23,34,151,13.0,28.0,9.0,2.4777362826773914
https://en.khl.ru/players/20709/,2017/2018,15,13,20,16,22,102,17.0,14.0,10.0,3.7590828354593895
https://en.khl.ru/players/20709/,2018/2019,13,25,52,26,42,195,35.0,39.0,15.0,3.190266334546848
https://en.khl.ru/players/20709/,2019/2020,13,24,33,19,43,174,34.0,41.0,18.0,2.779907975460123
https://en.khl.ru/players/20709/,2020/2021,5,17,21,21,24,60,17.0,21.0,5.0,2.3090692124105012
https://en.khl.ru/players/20713/,2014/2015,24,24,32,23,34,179,66.0,16.0,14.0,3.6686811233558476
https://en.khl.ru/players/20713/,2015/2016,16,22,27,42,28,141,64.0,19.0,10.0,2.259181089067117
https://en.khl.ru/players/20713/,2016/2017,14,26,35,34,40,171,62.0,21.0,13.0,2.4617341145478497
https://en.khl.ru/players/20716/,2014/2015,17,26,32,15,20,141,32.0,36.0,22.0,3.6574386675669595
https://en.khl.ru/players/20716/,2015/2016,14,22,42,17,30,139,39.0,39.0,7.0,3.4465857627384477
https://en.khl.ru/players/20716/,2016/2017,7,13,19,7,55,65,40.0,14.0,5.0,2.7101212605538376
https://en.khl.ru/players/20720/,2014/2015,24,44,60,45,50,181,111.0,9.0,24.0,3.470267758010793
https://en.khl.ru/players/20720/,2015/2016,20,32,54,47,61,156,87.0,16.0,18.0,2.8085426505621265
https://en.khl.ru/players/20720/,2016/2017,23,40,54,48,22,147,75.0,24.0,20.0,3.3758853216845495
https://en.khl.ru/players/20720/,2017/2018,7,28,26,30,80,95,46.0,13.0,13.0,1.4924923114032442
https://en.khl.ru/players/20766/,2015/2016,6,6,13,9,21,39,52.0,8.0,15.0,2.2605210420841684
https://en.khl.ru/players/20766/,2016/2017,5,13,14,13,24,66,44.0,13.0,16.0,2.661801008908447
https://en.khl.ru/players/20766/,2017/2018,8,18,25,21,20,96,53.0,12.0,25.0,2.668387215706155
https://en.khl.ru/players/20766/,2020/2021,17,17,44,29,26,114,83.0,20.0,16.0,3.0382264123149447
https://en.khl.ru/players/20766/,2021/2022,11,11,21,13,18,89,60.0,12.0,11.0,2.60703849574387
https://en.khl.ru/players/20852/,2018/2019,5,2,12,7,2,34,26.0,6.0,5.0,2.166511915815537
https://en.khl.ru/players/20852/,2019/2020,4,0,6,2,4,27,22.0,5.0,6.0,1.9269521410579344
https://en.khl.ru/players/20852/,2020/2021,1,6,5,11,6,39,38.0,8.0,9.0,1.7512112544509952
https://en.khl.ru/players/20852/,2021/2022,4,3,11,14,8,28,37.0,8.0,8.0,1.6706067769897557
https://en.khl.ru/players/20934/,2014/2015,5,3,11,26,36,87,26.0,28.0,20.0,0.8560885608856089
https://en.khl.ru/players/20934/,2015/2016,8,2,23,27,24,83,45.0,36.0,17.0,1.526463455228494
https://en.khl.ru/players/20934/,2016/2017,8,8,25,35,31,120,41.0,46.0,15.0,1.4838206479350162
https://en.khl.ru/players/20935/,2014/2015,3,1,8,11,43,50,52.0,19.0,5.0,0.8755928493250639
https://en.khl.ru/players/20935/,2015/2016,1,3,8,8,52,19,27.0,14.0,6.0,0.4552883492878823
https://en.khl.ru/players/20935/,2016/2017,1,4,10,16,16,69,49.0,31.0,9.0,1.2455023526155549
https://en.khl.ru/players/20937/,2014/2015,15,25,40,34,26,146,24.0,18.0,31.0,2.8051691497242572
https://en.khl.ru/players/20937/,2015/2016,10,29,45,29,22,112,18.0,13.0,19.0,2.8872593950504126
https://en.khl.ru/players/20937/,2016/2017,19,17,29,22,12,130,22.0,18.0,14.0,2.86027397260274
https://en.khl.ru/players/20937/,2017/2018,20,21,39,33,26,128,34.0,12.0,10.0,2.8421710161021654
https://en.khl.ru/players/20937/,2018/2019,17,28,29,24,24,153,38.0,12.0,13.0,2.7074731785182573
https://en.khl.ru/players/20937/,2019/2020,21,15,36,35,30,163,30.0,15.0,10.0,2.1897494338098467
https://en.khl.ru/players/20937/,2020/2021,28,36,56,39,18,190,23.0,7.0,10.0,4.1110951766336825
https://en.khl.ru/players/20937/,2021/2022,13,11,25,27,4,115,17.0,4.0,9.0,2.285841595187702
https://en.khl.ru/players/20949/,2016/2017,3,3,17,9,4,34,15.0,11.0,10.0,2.4333123893299824
https://en.khl.ru/players/20949/,2018/2019,3,8,21,17,18,66,22.0,20.0,7.0,1.674898003006227
https://en.khl.ru/players/20949/,2019/2020,5,6,26,20,6,91,17.0,22.0,10.0,1.9578518014955812
https://en.khl.ru/players/20949/,2020/2021,4,3,10,8,12,66,3.0,11.0,5.0,1.6269659171498894
https://en.khl.ru/players/20949/,2021/2022,2,3,11,9,8,46,7.0,20.0,8.0,1.2493382742191634
https://en.khl.ru/players/20970/,2016/2017,7,9,18,23,41,97,75.0,23.0,3.0,1.4094523824917566
https://en.khl.ru/players/20970/,2017/2018,8,8,18,14,26,117,39.0,11.0,7.0,1.8470313950066772
https://en.khl.ru/players/20970/,2018/2019,11,4,21,12,21,86,57.0,10.0,6.0,2.8048305414881187
https://en.khl.ru/players/20970/,2019/2020,11,7,26,23,14,148,57.0,14.0,5.0,1.8884594146880176
https://en.khl.ru/players/20970/,2020/2021,8,6,20,21,44,108,63.0,24.0,5.0,1.440272893811459
https://en.khl.ru/players/20970/,2021/2022,6,5,19,14,17,69,29.0,8.0,6.0,1.9375059359863236
https://en.khl.ru/players/21106/,2018/2019,3,6,14,3,21,42,53.0,27.0,4.0,2.475581003704951
https://en.khl.ru/players/21106/,2019/2020,4,5,23,16,16,60,50.0,55.0,2.0,1.5498051002676938
https://en.khl.ru/players/21106/,2020/2021,10,6,25,19,26,68,40.0,37.0,6.0,2.0711711254378398
https://en.khl.ru/players/21106/,2021/2022,7,6,18,13,18,73,37.0,37.0,2.0,2.1609715442314563
https://en.khl.ru/players/21131/,2014/2015,4,4,11,14,6,40,13.0,5.0,3.0,1.7473843166864416
https://en.khl.ru/players/21131/,2015/2016,11,16,32,36,10,113,30.0,21.0,12.0,2.022852769121426
https://en.khl.ru/players/21131/,2016/2017,20,22,31,22,41,132,18.0,13.0,18.0,3.687328676275533
https://en.khl.ru/players/21131/,2017/2018,15,25,37,15,14,97,24.0,17.0,9.0,3.91636093542506
https://en.khl.ru/players/21131/,2018/2019,30,21,52,18,16,161,13.0,22.0,15.0,4.1383517768476
https://en.khl.ru/players/21131/,2019/2020,33,29,49,17,10,171,22.0,19.0,20.0,4.912584386359702
https://en.khl.ru/players/21135/,2014/2015,2,3,8,16,4,24,17.0,26.0,6.0,1.003776110128579
https://en.khl.ru/players/21135/,2017/2018,9,8,10,33,14,102,20.0,41.0,17.0,1.1322808927599346
https://en.khl.ru/players/21135/,2018/2019,9,9,15,27,45,71,17.0,13.0,12.0,1.2136346610063677
https://en.khl.ru/players/21135/,2019/2020,11,13,23,27,27,63,35.0,15.0,7.0,1.9088016967126193
https://en.khl.ru/players/21135/,2020/2021,14,10,33,28,58,76,17.0,12.0,5.0,1.6712759395953125
https://en.khl.ru/players/21135/,2021/2022,5,7,20,25,23,88,27.0,12.0,13.0,1.3534819414461396
https://en.khl.ru/players/21241/,2017/2018,4,0,6,18,22,33,63.0,34.0,4.0,0.7235664825332607
https://en.khl.ru/players/21241/,2018/2019,7,6,26,25,32,68,54.0,53.0,7.0,1.3195661087710144
https://en.khl.ru/players/21241/,2019/2020,4,10,21,20,46,96,55.0,47.0,3.0,1.5638914833076307
https://en.khl.ru/players/21241/,2020/2021,1,5,6,16,20,48,90.0,31.0,11.0,0.9634541615867257
https://en.khl.ru/players/21246/,2017/2018,2,6,9,5,14,45,44.0,11.0,8.0,2.099762026970277
https://en.khl.ru/players/21246/,2018/2019,8,5,14,18,20,88,73.0,24.0,7.0,1.5272288833813383
https://en.khl.ru/players/21246/,2019/2020,13,10,27,26,45,148,83.0,23.0,8.0,1.9083255378858746
https://en.khl.ru/players/21246/,2020/2021,15,12,37,32,14,129,50.0,25.0,12.0,2.2983724195309656
https://en.khl.ru/players/21246/,2021/2022,17,15,24,30,20,136,48.0,31.0,6.0,2.586407766990291
https://en.khl.ru/players/21251/,2014/2015,4,7,12,21,16,56,39.0,11.0,3.0,1.3970256872465074
https://en.khl.ru/players/21251/,2015/2016,0,5,12,18,6,45,40.0,12.0,5.0,0.7145991349589419
https://en.khl.ru/players/21251/,2016/2017,5,6,20,23,84,69,45.0,25.0,7.0,0.7583382094792277
https://en.khl.ru/players/21251/,2017/2018,10,8,22,19,16,67,46.0,28.0,8.0,2.323868750511415
https://en.khl.ru/players/21251/,2018/2019,7,13,25,23,14,120,30.0,18.0,6.0,2.3447676943117672
https://en.khl.ru/players/21251/,2020/2021,17,20,38,24,18,132,60.0,33.0,10.0,3.190508057660656
https://en.khl.ru/players/21251/,2021/2022,19,15,37,30,20,121,41.0,20.0,13.0,3.247580234335201
https://en.khl.ru/players/21258/,2017/2018,8,2,17,8,12,69,61.0,13.0,9.0,2.282865389661506
https://en.khl.ru/players/21258/,2019/2020,2,4,13,15,24,90,78.0,37.0,8.0,1.0241196431837116
https://en.khl.ru/players/21258/,2020/2021,4,7,20,19,26,50,73.0,22.0,12.0,1.6135836321451171
https://en.khl.ru/players/21310/,2017/2018,3,2,5,5,4,19,10.0,6.0,2.0,1.3057213057213055
https://en.khl.ru/players/21310/,2018/2019,2,3,10,8,12,27,26.0,12.0,1.0,1.5796086878477833
https://en.khl.ru/players/21310/,2019/2020,5,10,17,26,24,74,50.0,28.0,9.0,1.4267689022614771
https://en.khl.ru/players/21310/,2020/2021,5,1,7,19,6,56,32.0,9.0,4.0,0.8672499049068086
https://en.khl.ru/players/21310/,2021/2022,3,7,19,13,12,49,28.0,21.0,4.0,1.155370457446094
https://en.khl.ru/players/21575/,2016/2017,3,3,8,9,6,26,16.0,10.0,1.0,1.571869360190953
https://en.khl.ru/players/21575/,2019/2020,2,0,4,4,0,21,13.0,8.0,3.0,1.0458507010231148
https://en.khl.ru/players/21575/,2020/2021,8,8,18,13,6,48,25.0,11.0,6.0,2.613339393250767
https://en.khl.ru/players/21575/,2021/2022,8,3,11,13,12,54,11.0,8.0,4.0,1.8590240123934936
https://en.khl.ru/players/21886/,2017/2018,4,3,10,10,6,20,4.0,5.0,5.0,1.6068559185859668
https://en.khl.ru/players/21886/,2018/2019,10,19,33,27,16,84,6.0,10.0,9.0,2.0547552086322676
https://en.khl.ru/players/21886/,2019/2020,5,31,32,23,0,73,6.0,9.0,5.0,2.5068141575313847
https://en.khl.ru/players/21886/,2020/2021,14,23,40,26,14,83,2.0,9.0,6.0,2.633151564951072
https://en.khl.ru/players/21886/,2021/2022,11,15,26,22,4,71,9.0,1.0,6.0,2.233960859144114
https://en.khl.ru/players/21958/,2019/2020,2,1,4,5,28,36,39.0,5.0,5.0,0.9057129586623316
https://en.khl.ru/players/21958/,2020/2021,3,1,12,10,16,51,63.0,17.0,10.0,1.3263790542641014
https://en.khl.ru/players/21958/,2021/2022,6,4,15,11,18,53,93.0,7.0,4.0,2.2815406046459095
https://en.khl.ru/players/22017/,2016/2017,2,5,10,8,10,34,25.0,10.0,12.0,1.4859454327816075
https://en.khl.ru/players/22017/,2017/2018,2,7,15,5,11,44,36.0,11.0,5.0,2.1957693235743587
https://en.khl.ru/players/22017/,2018/2019,4,5,15,11,23,61,53.0,25.0,7.0,1.4851485148514851
https://en.khl.ru/players/22017/,2019/2020,7,8,21,22,26,66,46.0,33.0,8.0,1.422789157365387
https://en.khl.ru/players/22017/,2020/2021,7,3,15,28,10,77,42.0,50.0,5.0,1.0395791583166332
https://en.khl.ru/players/22017/,2021/2022,2,2,7,19,11,44,75.0,25.0,4.0,0.590119709998314
https://en.khl.ru/players/22027/,2014/2015,10,5,25,23,49,119,39.0,24.0,12.0,1.7347775428300176
https://en.khl.ru/players/22027/,2015/2016,13,11,30,36,67,122,96.0,21.0,12.0,1.6819544736795415
https://en.khl.ru/players/22027/,2016/2017,18,24,40,37,81,142,79.0,33.0,22.0,2.633169025282239
https://en.khl.ru/players/22027/,2017/2018,17,20,29,39,48,146,80.0,24.0,23.0,2.345302769312309
https://en.khl.ru/players/22027/,2018/2019,7,15,18,23,14,72,34.0,24.0,9.0,2.7223580898442528
https://en.khl.ru/players/22027/,2019/2020,7,12,19,23,20,79,42.0,25.0,8.0,1.712965060950741
https://en.khl.ru/players/22042/,2014/2015,14,9,21,19,26,107,22.0,15.0,12.0,2.2485364555614686
https://en.khl.ru/players/22042/,2015/2016,6,3,10,11,2,76,6.0,7.0,14.0,2.2233580373115256
https://en.khl.ru/players/22042/,2016/2017,10,26,34,33,18,110,11.0,16.0,29.0,2.3682733041836093
