url,rating,fio,team,position
https://en.khl.ru/players/17763/,1.3791926074041645,Ildar Shiksatdarov,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/17788/,1.1288567480230076,Artyukhin Evgeny,Metallurg (Novokuznetsk),forward
https://en.khl.ru/players/17819/,1.2092787232278586,Roberts Lipsbergs,Dinamo (Riga),forward
https://en.khl.ru/players/17829/,1.7737137973147705,Svyatoslav Grebenshchikov,Vityaz (Moscow Region),forward
https://en.khl.ru/players/17846/,1.336514275525723,Alsing Olle,Barys (Nur-Sultan),forward
https://en.khl.ru/players/17850/,1.737433729471018,Alexeyev Andrei S.,Dynamo (Moscow),forward
https://en.khl.ru/players/17852/,1.68324772667057,Vladimir Bryukvin,Dynamo (Moscow),forward
https://en.khl.ru/players/17885/,2.722537322301983,Jiri Sekac,Ak Bars (Kazan),forward
https://en.khl.ru/players/17887/,1.4372541033953024,Alexander Pavlovich,Dinamo (Minsk),forward
https://en.khl.ru/players/17903/,2.292402223991883,Akolzin Pavel,Avangard (Omsk),forward
https://en.khl.ru/players/17906/,1.140409201269438,Arkady Shestakov,Barys (Nur-Sultan),forward
https://en.khl.ru/players/17925/,2.144318704288105,Oskar Osala,Metallurg (Magnitogorsk),forward
https://en.khl.ru/players/17940/,1.6934127248040416,Vladislav Ushenin,Amur (Khabarovsk),forward
https://en.khl.ru/players/17941/,1.9073357316799098,Vyacheslav Ushenin,Amur (Khabarovsk),forward
https://en.khl.ru/players/17991/,1.930655459107773,Bereglazov Alexei,CSKA (Moscow),forward
https://en.khl.ru/players/18247/,2.3783623098949396,Jarno Koskiranta,SKA (Saint Petersburg),forward
https://en.khl.ru/players/18366/,1.5708302915614916,Maxim V. Mamin,CSKA (Moscow),forward
https://en.khl.ru/players/18426/,1.326081432458355,Belyakov Fyodor,Metallurg (Magnitogorsk),forward
https://en.khl.ru/players/18590/,1.7737962139627863,Alsing Olle,Barys (Nur-Sultan),forward
https://en.khl.ru/players/18748/,2.195561454116662,Akolzin Pavel,Torpedo (Nizhny Novgorod Region),forward
https://en.khl.ru/players/18752/,1.3179978633407965,Abrosimov Ruslan,HC Sochi (Sochi),forward
https://en.khl.ru/players/18764/,1.8351217740524088,Antti Pihlstrom,CSKA (Moscow),forward
https://en.khl.ru/players/18770/,2.1644542159348346,Abramov Vitaly,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/18926/,1.8978983751529448,Martin Bakos,HC Sochi (Sochi),forward
