Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Hits,Shots_blocked,Penalties_against,R,T1_Profile,T1_Year,T1_Goals,T1_Assists,T1_Plus,T1_Minus,T1_Penalties,T1_Shots,T1_Hits,T1_Shots_blocked,T1_Penalties_against,T1_R,predict
https://en.khl.ru/players/14148/,2020/2021,10,14,29,33,4,103,22.0,20.0,12.0,2.2422510441855352,https://en.khl.ru/players/14148/,2021/2022,4.0,3.0,14.0,8.0,6.0,24.0,28.0,12.0,8.0,1.8920719520319784,1.7373795835371868
https://en.khl.ru/players/14164/,2016/2017,6,1,12,15,12,64,24.0,14.0,8.0,1.1762102001454453,https://en.khl.ru/players/14164/,2017/2018,7.0,2.0,13.0,22.0,40.0,73.0,70.0,19.0,12.0,1.028801471136403,1.3225633956805578
https://en.khl.ru/players/14164/,2017/2018,7,2,13,22,40,73,70.0,19.0,12.0,1.028801471136403,https://en.khl.ru/players/14164/,2018/2019,4.0,6.0,15.0,21.0,22.0,66.0,42.0,19.0,6.0,1.082624151675105,1.2558671022987902
https://en.khl.ru/players/14164/,2018/2019,4,6,15,21,22,66,42.0,19.0,6.0,1.082624151675105,https://en.khl.ru/players/14164/,2019/2020,4.0,7.0,17.0,27.0,19.0,72.0,56.0,36.0,8.0,1.0452295468547512,1.2216366613469458
https://en.khl.ru/players/14164/,2019/2020,4,7,17,27,19,72,56.0,36.0,8.0,1.0452295468547512,https://en.khl.ru/players/14164/,2020/2021,1.0,3.0,11.0,12.0,4.0,33.0,17.0,10.0,8.0,0.981565717021786,1.3212411571396463
https://en.khl.ru/players/14257/,2014/2015,14,27,38,34,12,200,30.0,11.0,14.0,3.256415786068579,https://en.khl.ru/players/14257/,2015/2016,7.0,15.0,20.0,20.0,18.0,141.0,13.0,9.0,11.0,2.3741321551682284,2.80737188001436
https://en.khl.ru/players/14257/,2015/2016,7,15,20,20,18,141,13.0,9.0,11.0,2.3741321551682284,https://en.khl.ru/players/14257/,2016/2017,4.0,12.0,21.0,13.0,10.0,84.0,17.0,5.0,8.0,2.8356001298748152,2.3913920545101686
https://en.khl.ru/players/14257/,2016/2017,4,12,21,13,10,84,17.0,5.0,8.0,2.8356001298748152,https://en.khl.ru/players/14257/,2017/2018,13.0,12.0,26.0,18.0,16.0,100.0,7.0,9.0,11.0,2.936352147140284,2.4895320677922474
https://en.khl.ru/players/14257/,2017/2018,13,12,26,18,16,100,7.0,9.0,11.0,2.936352147140284,https://en.khl.ru/players/14257/,2018/2019,12.0,23.0,35.0,23.0,20.0,121.0,17.0,10.0,6.0,3.009623043637381,2.5420982858840966
https://en.khl.ru/players/14257/,2018/2019,12,23,35,23,20,121,17.0,10.0,6.0,3.009623043637381,https://en.khl.ru/players/14257/,2019/2020,17.0,16.0,33.0,35.0,24.0,149.0,26.0,17.0,15.0,2.300628973125693,2.614491202754442
https://en.khl.ru/players/14257/,2019/2020,17,16,33,35,24,149,26.0,17.0,15.0,2.300628973125693,https://en.khl.ru/players/14257/,2020/2021,9.0,16.0,22.0,24.0,32.0,96.0,10.0,14.0,7.0,1.9956105618028368,2.0721784190663954
https://en.khl.ru/players/14257/,2020/2021,9,16,22,24,32,96,10.0,14.0,7.0,1.9956105618028368,https://en.khl.ru/players/14257/,2021/2022,2.0,5.0,10.0,9.0,8.0,64.0,8.0,5.0,6.0,1.2495511669658887,1.6882809074499034
https://en.khl.ru/players/14262/,2018/2019,16,19,40,22,16,100,46.0,24.0,3.0,2.866345771054251,https://en.khl.ru/players/14262/,2019/2020,12.0,8.0,19.0,26.0,18.0,90.0,37.0,44.0,2.0,1.505607088467396,1.8264916996093208
https://en.khl.ru/players/14262/,2019/2020,12,8,19,26,18,90,37.0,44.0,2.0,1.505607088467396,https://en.khl.ru/players/14262/,2020/2021,6.0,1.0,14.0,10.0,6.0,34.0,16.0,12.0,3.0,2.126474608880563,1.7371009034946365
https://en.khl.ru/players/14262/,2020/2021,6,1,14,10,6,34,16.0,12.0,3.0,2.126474608880563,https://en.khl.ru/players/14262/,2021/2022,14.0,13.0,32.0,13.0,12.0,68.0,24.0,24.0,6.0,2.8550365257020305,2.0050479718086227
https://en.khl.ru/players/14285/,2014/2015,8,5,23,17,49,64,15.0,14.0,15.0,1.2093726379440666,https://en.khl.ru/players/14285/,2015/2016,5.0,7.0,18.0,9.0,10.0,40.0,7.0,9.0,7.0,2.4720723782015885,1.6328158036557663
https://en.khl.ru/players/14285/,2015/2016,5,7,18,9,10,40,7.0,9.0,7.0,2.4720723782015885,https://en.khl.ru/players/14285/,2016/2017,1.0,4.0,9.0,15.0,14.0,20.0,13.0,15.0,3.0,0.742306304448683,1.2153373938690089
https://en.khl.ru/players/14285/,2016/2017,1,4,9,15,14,20,13.0,15.0,3.0,0.742306304448683,https://en.khl.ru/players/14285/,2017/2018,2.0,4.0,13.0,13.0,12.0,32.0,15.0,27.0,3.0,1.3014157826241273,1.071022054811123
https://en.khl.ru/players/14299/,2014/2015,4,3,10,16,40,59,51.0,15.0,11.0,0.9007036747458952,https://en.khl.ru/players/14299/,2015/2016,13.0,8.0,28.0,19.0,69.0,108.0,61.0,15.0,7.0,2.35886630521366,1.667453332771847
https://en.khl.ru/players/14299/,2015/2016,13,8,28,19,69,108,61.0,15.0,7.0,2.35886630521366,https://en.khl.ru/players/14299/,2016/2017,9.0,6.0,19.0,14.0,36.0,94.0,61.0,28.0,10.0,2.139473282053894,1.8725574708322181
https://en.khl.ru/players/14299/,2016/2017,9,6,19,14,36,94,61.0,28.0,10.0,2.139473282053894,https://en.khl.ru/players/14299/,2017/2018,7.0,5.0,17.0,15.0,40.0,75.0,31.0,15.0,7.0,1.6002481004806943,1.7364947115548275
https://en.khl.ru/players/14299/,2017/2018,7,5,17,15,40,75,31.0,15.0,7.0,1.6002481004806943,https://en.khl.ru/players/14299/,2018/2019,9.0,7.0,17.0,26.0,36.0,101.0,52.0,19.0,12.0,1.3627101375445745,1.5979347973537497
https://en.khl.ru/players/14299/,2018/2019,9,7,17,26,36,101,52.0,19.0,12.0,1.3627101375445745,https://en.khl.ru/players/14299/,2019/2020,4.0,5.0,11.0,11.0,20.0,73.0,22.0,8.0,8.0,1.5135135135135134,1.6552902932281923
https://en.khl.ru/players/14308/,2015/2016,8,14,26,16,6,70,23.0,12.0,5.0,2.568251813958344,https://en.khl.ru/players/14308/,2016/2017,2.0,8.0,12.0,15.0,10.0,28.0,19.0,16.0,4.0,1.4129480322503394,1.6052725228270255
https://en.khl.ru/players/14308/,2016/2017,2,8,12,15,10,28,19.0,16.0,4.0,1.4129480322503394,https://en.khl.ru/players/14308/,2017/2018,0.0,4.0,8.0,13.0,16.0,24.0,26.0,20.0,0.0,0.7716628262151011,0.9954140861454757
https://en.khl.ru/players/14319/,2014/2015,2,2,9,1,6,18,33.0,6.0,2.0,1.7950909756991085,https://en.khl.ru/players/14319/,2015/2016,4.0,2.0,11.0,7.0,34.0,29.0,62.0,16.0,5.0,1.2285291775679674,1.2666460042829275
https://en.khl.ru/players/14319/,2015/2016,4,2,11,7,34,29,62.0,16.0,5.0,1.2285291775679674,https://en.khl.ru/players/14319/,2016/2017,1.0,9.0,19.0,15.0,14.0,36.0,30.0,25.0,5.0,1.207065750736016,1.2144997915073383
https://en.khl.ru/players/14319/,2016/2017,1,9,19,15,14,36,30.0,25.0,5.0,1.207065750736016,https://en.khl.ru/players/14319/,2017/2018,4.0,7.0,16.0,10.0,66.0,14.0,31.0,23.0,5.0,0.9004502251125562,0.937129859072662
https://en.khl.ru/players/14319/,2017/2018,4,7,16,10,66,14,31.0,23.0,5.0,0.9004502251125562,https://en.khl.ru/players/14319/,2018/2019,1.0,5.0,9.0,12.0,12.0,18.0,39.0,13.0,7.0,0.8150425395009652,0.8913365823403481
https://en.khl.ru/players/14362/,2014/2015,8,16,32,32,29,99,40.0,33.0,9.0,2.048316163624315,https://en.khl.ru/players/14362/,2016/2017,6.0,4.0,17.0,6.0,13.0,57.0,28.0,18.0,7.0,2.15777030401918,1.841545603857636
https://en.khl.ru/players/14362/,2016/2017,6,4,17,6,13,57,28.0,18.0,7.0,2.15777030401918,https://en.khl.ru/players/14362/,2017/2018,8.0,8.0,27.0,12.0,22.0,58.0,38.0,9.0,10.0,2.6059827491282803,2.0491625771304305
https://en.khl.ru/players/14362/,2017/2018,8,8,27,12,22,58,38.0,9.0,10.0,2.6059827491282803,https://en.khl.ru/players/14362/,2018/2019,5.0,7.0,14.0,7.0,24.0,50.0,45.0,14.0,4.0,1.8691588785046729,1.6946255718772278
https://en.khl.ru/players/14362/,2018/2019,5,7,14,7,24,50,45.0,14.0,4.0,1.8691588785046729,https://en.khl.ru/players/14362/,2019/2020,7.0,4.0,15.0,8.0,14.0,55.0,31.0,20.0,8.0,2.178883658372562,1.8073210584242478
https://en.khl.ru/players/14362/,2019/2020,7,4,15,8,14,55,31.0,20.0,8.0,2.178883658372562,https://en.khl.ru/players/14362/,2020/2021,11.0,12.0,32.0,16.0,28.0,83.0,18.0,22.0,12.0,2.954730993074026,2.215971619666074
https://en.khl.ru/players/14362/,2020/2021,11,12,32,16,28,83,18.0,22.0,12.0,2.954730993074026,https://en.khl.ru/players/14362/,2021/2022,5.0,10.0,17.0,13.0,12.0,40.0,12.0,14.0,4.0,2.269832078749276,1.8853987960132774
https://en.khl.ru/players/14386/,2014/2015,4,3,12,10,24,27,49.0,21.0,8.0,2.196935556557008,https://en.khl.ru/players/14386/,2015/2016,5.0,7.0,14.0,22.0,61.0,53.0,109.0,38.0,15.0,1.0736445818131115,1.1386032905966006
https://en.khl.ru/players/14386/,2015/2016,5,7,14,22,61,53,109.0,38.0,15.0,1.0736445818131115,https://en.khl.ru/players/14386/,2016/2017,3.0,0.0,5.0,7.0,14.0,14.0,44.0,33.0,6.0,1.3805949706897496,1.025924076937434
https://en.khl.ru/players/14430/,2014/2015,18,12,26,25,14,133,42.0,21.0,10.0,2.687170544171852,https://en.khl.ru/players/14430/,2015/2016,13.0,12.0,24.0,28.0,20.0,123.0,39.0,29.0,8.0,2.023015465806641,2.238953516315768
https://en.khl.ru/players/14430/,2015/2016,13,12,24,28,20,123,39.0,29.0,8.0,2.023015465806641,https://en.khl.ru/players/14430/,2016/2017,11.0,4.0,19.0,13.0,24.0,108.0,22.0,28.0,9.0,1.5623812058085609,1.9547803858192525
https://en.khl.ru/players/14430/,2016/2017,11,4,19,13,24,108,22.0,28.0,9.0,1.5623812058085609,https://en.khl.ru/players/14430/,2018/2019,2.0,4.0,18.0,15.0,8.0,43.0,28.0,28.0,4.0,1.2490194895311653,1.4173066858225287
https://en.khl.ru/players/14430/,2018/2019,2,4,18,15,8,43,28.0,28.0,4.0,1.2490194895311653,https://en.khl.ru/players/14430/,2019/2020,5.0,3.0,8.0,15.0,16.0,59.0,21.0,24.0,4.0,0.99577266322217,1.2550416487763951
https://en.khl.ru/players/14444/,2014/2015,11,9,31,17,20,56,40.0,8.0,15.0,2.5817823630048213,https://en.khl.ru/players/14444/,2015/2016,18.0,9.0,34.0,16.0,20.0,78.0,34.0,23.0,12.0,2.5087656797854985,2.0793200112167907
https://en.khl.ru/players/14444/,2015/2016,18,9,34,16,20,78,34.0,23.0,12.0,2.5087656797854985,https://en.khl.ru/players/14444/,2016/2017,8.0,3.0,14.0,14.0,10.0,55.0,27.0,15.0,11.0,1.448148247472445,1.8228213108542888
https://en.khl.ru/players/14444/,2016/2017,8,3,14,14,10,55,27.0,15.0,11.0,1.448148247472445,https://en.khl.ru/players/14444/,2017/2018,7.0,14.0,25.0,16.0,4.0,73.0,41.0,16.0,10.0,2.562017080113867,1.9496499099961109
https://en.khl.ru/players/14444/,2017/2018,7,14,25,16,4,73,41.0,16.0,10.0,2.562017080113867,https://en.khl.ru/players/14444/,2018/2019,3.0,2.0,9.0,13.0,10.0,23.0,19.0,18.0,6.0,0.8371031158838202,1.4491065112311228
https://en.khl.ru/players/14444/,2018/2019,3,2,9,13,10,23,19.0,18.0,6.0,0.8371031158838202,https://en.khl.ru/players/14444/,2019/2020,8.0,10.0,25.0,23.0,8.0,57.0,12.0,21.0,4.0,1.6477530640036315,1.3762667151423247
https://en.khl.ru/players/14444/,2019/2020,8,10,25,23,8,57,12.0,21.0,4.0,1.6477530640036315,https://en.khl.ru/players/14444/,2020/2021,5.0,3.0,9.0,15.0,6.0,31.0,21.0,8.0,1.0,1.4106583072100314,1.4098904830421648
https://en.khl.ru/players/14444/,2020/2021,5,3,9,15,6,31,21.0,8.0,1.0,1.4106583072100314,https://en.khl.ru/players/14444/,2021/2022,4.0,7.0,9.0,10.0,12.0,31.0,14.0,11.0,3.0,1.6878428430775,1.437804939907256
https://en.khl.ru/players/14466/,2014/2015,12,42,40,19,20,81,61.0,13.0,26.0,3.98039954768187,https://en.khl.ru/players/14466/,2015/2016,16.0,43.0,31.0,39.0,38.0,117.0,32.0,11.0,35.0,2.9348027985883225,3.0442278246062986
https://en.khl.ru/players/14466/,2015/2016,16,43,31,39,38,117,32.0,11.0,35.0,2.9348027985883225,https://en.khl.ru/players/14466/,2016/2017,26.0,50.0,58.0,25.0,22.0,96.0,29.0,6.0,27.0,5.555136521345602,3.4527138488068365
https://en.khl.ru/players/14466/,2016/2017,26,50,58,25,22,96,29.0,6.0,27.0,5.555136521345602,https://en.khl.ru/players/14466/,2017/2018,9.0,16.0,21.0,9.0,8.0,41.0,15.0,3.0,5.0,4.2827478802561,3.13309607949667
https://en.khl.ru/players/14466/,2017/2018,9,16,21,9,8,41,15.0,3.0,5.0,4.2827478802561,https://en.khl.ru/players/14466/,2018/2019,20.0,48.0,49.0,27.0,30.0,115.0,59.0,16.0,22.0,3.36110646079353,2.885052494352778
https://en.khl.ru/players/14466/,2018/2019,20,48,49,27,30,115,59.0,16.0,22.0,3.36110646079353,https://en.khl.ru/players/14466/,2019/2020,17.0,48.0,67.0,33.0,28.0,110.0,37.0,31.0,16.0,3.519014675890751,2.9581672579927707
https://en.khl.ru/players/14466/,2019/2020,17,48,67,33,28,110,37.0,31.0,16.0,3.519014675890751,https://en.khl.ru/players/14466/,2020/2021,20.0,47.0,56.0,28.0,22.0,131.0,34.0,13.0,17.0,3.812130816885175,3.213164196901244
https://en.khl.ru/players/14466/,2020/2021,20,47,56,28,22,131,34.0,13.0,17.0,3.812130816885175,https://en.khl.ru/players/14466/,2021/2022,24.0,43.0,46.0,35.0,47.0,130.0,27.0,14.0,14.0,4.0295982364099325,3.250329031827425
https://en.khl.ru/players/14478/,2014/2015,5,7,15,17,16,34,73.0,22.0,3.0,1.322791546297704,https://en.khl.ru/players/14478/,2015/2016,8.0,16.0,32.0,30.0,55.0,61.0,70.0,31.0,12.0,1.6362670444483796,1.4338571912958304
https://en.khl.ru/players/14478/,2015/2016,8,16,32,30,55,61,70.0,31.0,12.0,1.6362670444483796,https://en.khl.ru/players/14478/,2016/2017,8.0,15.0,30.0,26.0,45.0,62.0,36.0,35.0,10.0,1.713891338522296,1.4055789001158134
https://en.khl.ru/players/14478/,2016/2017,8,15,30,26,45,62,36.0,35.0,10.0,1.713891338522296,https://en.khl.ru/players/14478/,2017/2018,2.0,4.0,11.0,15.0,16.0,32.0,53.0,22.0,8.0,0.8496864252478252,1.1276386638288283
https://en.khl.ru/players/14478/,2017/2018,2,4,11,15,16,32,53.0,22.0,8.0,0.8496864252478252,https://en.khl.ru/players/14478/,2018/2019,2.0,3.0,8.0,17.0,8.0,25.0,42.0,32.0,4.0,0.8106666666666666,0.9132629359539167
https://en.khl.ru/players/14478/,2018/2019,2,3,8,17,8,25,42.0,32.0,4.0,0.8106666666666666,https://en.khl.ru/players/14478/,2019/2020,2.0,2.0,6.0,10.0,22.0,21.0,15.0,16.0,6.0,0.5164357734240512,0.9615101399983637
https://en.khl.ru/players/14503/,2014/2015,3,5,12,15,28,44,55.0,21.0,6.0,1.2348031556080643,https://en.khl.ru/players/14503/,2015/2016,4.0,5.0,13.0,12.0,34.0,75.0,51.0,38.0,14.0,1.3503806924292483,1.3911631663280235
https://en.khl.ru/players/14503/,2015/2016,4,5,13,12,34,75,51.0,38.0,14.0,1.3503806924292483,https://en.khl.ru/players/14503/,2016/2017,1.0,0.0,2.0,6.0,10.0,26.0,41.0,36.0,9.0,0.7379488196786351,1.0449533987484565
https://en.khl.ru/players/14503/,2016/2017,1,0,2,6,10,26,41.0,36.0,9.0,0.7379488196786351,https://en.khl.ru/players/14503/,2017/2018,5.0,2.0,11.0,14.0,18.0,38.0,80.0,79.0,5.0,1.506461928799852,0.8206680494958405
https://en.khl.ru/players/14503/,2017/2018,5,2,11,14,18,38,80.0,79.0,5.0,1.506461928799852,https://en.khl.ru/players/14503/,2018/2019,6.0,3.0,18.0,15.0,18.0,37.0,65.0,77.0,6.0,2.296574935656306,1.2821186458954517
https://en.khl.ru/players/14503/,2018/2019,6,3,18,15,18,37,65.0,77.0,6.0,2.296574935656306,https://en.khl.ru/players/14503/,2019/2020,2.0,0.0,5.0,10.0,2.0,31.0,63.0,35.0,0.0,1.317027281279398,1.2359369149750066
https://en.khl.ru/players/14527/,2014/2015,8,6,20,3,6,74,42.0,23.0,14.0,2.6252461168234524,https://en.khl.ru/players/14527/,2015/2016,2.0,4.0,9.0,2.0,10.0,41.0,25.0,11.0,5.0,2.3369036027263874,1.9942463144788394
https://en.khl.ru/players/14527/,2015/2016,2,4,9,2,10,41,25.0,11.0,5.0,2.3369036027263874,https://en.khl.ru/players/14527/,2016/2017,4.0,7.0,18.0,8.0,32.0,52.0,55.0,30.0,16.0,1.7689796777929871,1.6882662611445132
https://en.khl.ru/players/14527/,2016/2017,4,7,18,8,32,52,55.0,30.0,16.0,1.7689796777929871,https://en.khl.ru/players/14527/,2017/2018,0.0,1.0,6.0,6.0,18.0,33.0,39.0,19.0,15.0,0.8055235903337169,1.3080041893883216
https://en.khl.ru/players/14527/,2017/2018,0,1,6,6,18,33,39.0,19.0,15.0,0.8055235903337169,https://en.khl.ru/players/14527/,2018/2019,6.0,10.0,28.0,23.0,48.0,46.0,53.0,33.0,21.0,1.5752200675094314,1.3055627807478487
https://en.khl.ru/players/14527/,2018/2019,6,10,28,23,48,46,53.0,33.0,21.0,1.5752200675094314,https://en.khl.ru/players/14527/,2019/2020,4.0,9.0,31.0,17.0,34.0,52.0,80.0,24.0,13.0,1.6751561134673174,1.3316541088824017
https://en.khl.ru/players/14527/,2019/2020,4,9,31,17,34,52,80.0,24.0,13.0,1.6751561134673174,https://en.khl.ru/players/14527/,2020/2021,4.0,15.0,26.0,14.0,36.0,46.0,38.0,31.0,23.0,2.142336652902599,1.761588308223171
https://en.khl.ru/players/14527/,2020/2021,4,15,26,14,36,46,38.0,31.0,23.0,2.142336652902599,https://en.khl.ru/players/14527/,2021/2022,4.0,7.0,18.0,15.0,4.0,37.0,20.0,11.0,10.0,1.7548135510602,1.5939400146190645
https://en.khl.ru/players/14561/,2014/2015,3,9,13,15,22,50,39.0,28.0,12.0,1.3835634803592975,https://en.khl.ru/players/14561/,2015/2016,3.0,6.0,13.0,11.0,22.0,42.0,67.0,28.0,11.0,1.432864656005152,1.3073970098658287
https://en.khl.ru/players/14561/,2015/2016,3,6,13,11,22,42,67.0,28.0,11.0,1.432864656005152,https://en.khl.ru/players/14561/,2016/2017,2.0,0.0,3.0,14.0,8.0,24.0,77.0,35.0,8.0,0.4677520913915624,0.9115958900757086
https://en.khl.ru/players/14561/,2016/2017,2,0,3,14,8,24,77.0,35.0,8.0,0.4677520913915624,https://en.khl.ru/players/14561/,2017/2018,0.0,4.0,8.0,16.0,57.0,20.0,43.0,20.0,3.0,-0.2405532725268117,0.5409008554227328
https://en.khl.ru/players/14590/,2014/2015,19,27,37,21,10,113,35.0,7.0,22.0,3.625480009035464,https://en.khl.ru/players/14590/,2015/2016,23.0,23.0,40.0,41.0,4.0,136.0,32.0,11.0,25.0,2.605474903146153,2.97288150575016
https://en.khl.ru/players/14590/,2015/2016,23,23,40,41,4,136,32.0,11.0,25.0,2.605474903146153,https://en.khl.ru/players/14590/,2016/2017,30.0,36.0,59.0,26.0,39.0,136.0,22.0,9.0,20.0,5.009655172413793,3.420283819675885
https://en.khl.ru/players/14597/,2014/2015,16,21,29,32,20,103,65.0,15.0,17.0,2.3155965073086016,https://en.khl.ru/players/14597/,2015/2016,21.0,15.0,29.0,10.0,28.0,100.0,28.0,8.0,7.0,3.2020267043212822,2.5134047351260067
https://en.khl.ru/players/14597/,2015/2016,21,15,29,10,28,100,28.0,8.0,7.0,3.2020267043212822,https://en.khl.ru/players/14597/,2016/2017,4.0,12.0,20.0,17.0,16.0,61.0,31.0,17.0,9.0,1.6202127409772935,2.0469276787281614
https://en.khl.ru/players/14597/,2016/2017,4,12,20,17,16,61,31.0,17.0,9.0,1.6202127409772935,https://en.khl.ru/players/14597/,2017/2018,8.0,14.0,37.0,18.0,16.0,72.0,54.0,25.0,10.0,2.250255710876236,1.824683103736848
https://en.khl.ru/players/14597/,2017/2018,8,14,37,18,16,72,54.0,25.0,10.0,2.250255710876236,https://en.khl.ru/players/14597/,2018/2019,13.0,13.0,32.0,17.0,10.0,102.0,51.0,37.0,11.0,2.4855190717859514,2.1416331800332116
https://en.khl.ru/players/14597/,2018/2019,13,13,32,17,10,102,51.0,37.0,11.0,2.4855190717859514,https://en.khl.ru/players/14597/,2019/2020,2.0,12.0,23.0,24.0,8.0,52.0,57.0,27.0,10.0,1.5089904806675285,1.7922673289875808
https://en.khl.ru/players/14597/,2019/2020,2,12,23,24,8,52,57.0,27.0,10.0,1.5089904806675285,https://en.khl.ru/players/14597/,2020/2021,9.0,11.0,21.0,17.0,6.0,69.0,17.0,14.0,6.0,2.0353481969469778,1.7904588380651205
https://en.khl.ru/players/14597/,2020/2021,9,11,21,17,6,69,17.0,14.0,6.0,2.0353481969469778,https://en.khl.ru/players/14597/,2021/2022,3.0,3.0,10.0,15.0,10.0,37.0,28.0,18.0,5.0,0.8921791951404707,1.3917918604472712
https://en.khl.ru/players/14612/,2015/2016,3,8,22,21,65,59,80.0,49.0,4.0,1.0644051662592215,https://en.khl.ru/players/14612/,2016/2017,1.0,8.0,23.0,21.0,114.0,68.0,93.0,42.0,3.0,0.724840901736598,0.6907586958500529
https://en.khl.ru/players/14612/,2016/2017,1,8,23,21,114,68,93.0,42.0,3.0,0.724840901736598,https://en.khl.ru/players/14612/,2017/2018,2.0,3.0,13.0,17.0,38.0,35.0,54.0,23.0,2.0,0.7105396717983421,0.6877470781013224
https://en.khl.ru/players/14612/,2017/2018,2,3,13,17,38,35,54.0,23.0,2.0,0.7105396717983421,https://en.khl.ru/players/14612/,2018/2019,0.0,6.0,18.0,30.0,42.0,64.0,71.0,34.0,10.0,0.6264236902050113,0.9010404768825593
https://en.khl.ru/players/14612/,2018/2019,0,6,18,30,42,64,71.0,34.0,10.0,0.6264236902050113,https://en.khl.ru/players/14612/,2019/2020,5.0,7.0,28.0,25.0,44.0,67.0,48.0,42.0,6.0,1.3225752786557978,1.0255222788744156
https://en.khl.ru/players/14612/,2019/2020,5,7,28,25,44,67,48.0,42.0,6.0,1.3225752786557978,https://en.khl.ru/players/14612/,2020/2021,0.0,1.0,14.0,15.0,14.0,19.0,22.0,33.0,4.0,0.9580583351075156,0.9841931311290795
https://en.khl.ru/players/14613/,2014/2015,4,9,18,17,13,39,43.0,13.0,5.0,1.7653096134108794,https://en.khl.ru/players/14613/,2015/2016,3.0,8.0,23.0,20.0,14.0,62.0,39.0,12.0,8.0,1.290585518271974,1.5600213965067895
https://en.khl.ru/players/14613/,2015/2016,3,8,23,20,14,62,39.0,12.0,8.0,1.290585518271974,https://en.khl.ru/players/14613/,2016/2017,5.0,5.0,17.0,16.0,35.0,44.0,23.0,10.0,3.0,0.9857708669502714,1.2463949309868523
https://en.khl.ru/players/14613/,2016/2017,5,5,17,16,35,44,23.0,10.0,3.0,0.9857708669502714,https://en.khl.ru/players/14613/,2017/2018,3.0,13.0,29.0,15.0,22.0,44.0,48.0,12.0,6.0,2.142454425859801,1.4921336129061653
https://en.khl.ru/players/14613/,2017/2018,3,13,29,15,22,44,48.0,12.0,6.0,2.142454425859801,https://en.khl.ru/players/14613/,2018/2019,3.0,5.0,13.0,8.0,10.0,39.0,44.0,19.0,7.0,1.0319917440660475,1.399413371670005
https://en.khl.ru/players/14613/,2018/2019,3,5,13,8,10,39,44.0,19.0,7.0,1.0319917440660475,https://en.khl.ru/players/14613/,2019/2020,0.0,3.0,15.0,9.0,43.0,25.0,27.0,14.0,2.0,0.3178471155374265,0.9366888908241401
https://en.khl.ru/players/14613/,2019/2020,0,3,15,9,43,25,27.0,14.0,2.0,0.3178471155374265,https://en.khl.ru/players/14613/,2020/2021,1.0,0.0,9.0,3.0,10.0,17.0,30.0,14.0,4.0,1.3094372065339592,1.0088477780610228
https://en.khl.ru/players/14613/,2020/2021,1,0,9,3,10,17,30.0,14.0,4.0,1.3094372065339592,https://en.khl.ru/players/14613/,2021/2022,2.0,2.0,14.0,14.0,11.0,39.0,24.0,21.0,2.0,0.7612603087333474,1.0965491232632214
https://en.khl.ru/players/14622/,2014/2015,5,10,18,10,16,95,76.0,14.0,11.0,2.1860543157793813,https://en.khl.ru/players/14622/,2016/2017,20.0,17.0,32.0,10.0,22.0,130.0,38.0,30.0,15.0,3.358002871976141,2.6717197444043186
https://en.khl.ru/players/14622/,2016/2017,20,17,32,10,22,130,38.0,30.0,15.0,3.358002871976141,https://en.khl.ru/players/14622/,2017/2018,9.0,19.0,29.0,15.0,26.0,71.0,22.0,7.0,9.0,2.796301346091872,2.5691126276735936
https://en.khl.ru/players/14622/,2017/2018,9,19,29,15,26,71,22.0,7.0,9.0,2.796301346091872,https://en.khl.ru/players/14622/,2018/2019,8.0,15.0,28.0,35.0,10.0,88.0,42.0,7.0,9.0,1.554812784016224,1.9533354917391008
https://en.khl.ru/players/14622/,2018/2019,8,15,28,35,10,88,42.0,7.0,9.0,1.554812784016224,https://en.khl.ru/players/14622/,2019/2020,13.0,18.0,35.0,16.0,26.0,122.0,31.0,15.0,9.0,2.743509826244378,2.2716461319575063
https://en.khl.ru/players/14622/,2019/2020,13,18,35,16,26,122,31.0,15.0,9.0,2.743509826244378,https://en.khl.ru/players/14622/,2020/2021,15.0,12.0,30.0,13.0,16.0,92.0,15.0,12.0,11.0,2.9143401879340867,2.571791774103443
https://en.khl.ru/players/14622/,2020/2021,15,12,30,13,16,92,15.0,12.0,11.0,2.9143401879340867,https://en.khl.ru/players/14622/,2021/2022,11.0,8.0,32.0,29.0,4.0,95.0,10.0,6.0,11.0,2.092843598567315,2.336365298107991
https://en.khl.ru/players/14633/,2015/2016,10,9,26,21,18,80,38.0,27.0,9.0,1.83665972817436,https://en.khl.ru/players/14633/,2016/2017,12.0,9.0,23.0,29.0,32.0,84.0,49.0,13.0,5.0,1.671932596103212,1.6988081008367764
https://en.khl.ru/players/14633/,2016/2017,12,9,23,29,32,84,49.0,13.0,5.0,1.671932596103212,https://en.khl.ru/players/14633/,2017/2018,13.0,6.0,21.0,20.0,37.0,67.0,21.0,20.0,5.0,1.7668019400178163,1.6147362882955332
https://en.khl.ru/players/14633/,2017/2018,13,6,21,20,37,67,21.0,20.0,5.0,1.7668019400178163,https://en.khl.ru/players/14633/,2018/2019,12.0,19.0,33.0,31.0,16.0,88.0,58.0,18.0,5.0,2.0839911588253868,1.7438187075258695
https://en.khl.ru/players/14633/,2018/2019,12,19,33,31,16,88,58.0,18.0,5.0,2.0839911588253868,https://en.khl.ru/players/14633/,2019/2020,7.0,4.0,26.0,33.0,22.0,89.0,53.0,33.0,4.0,1.0622447369804904,1.5703225098108682
